SOURCE_SWITCH_ID,SWITCH_ID,LENGTH_M,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS_x,DESTINATION_SS_x,DATE_INSTALLED,SEGMENTS,SWNO,VOLTAGE,VAR_Month_01,VAR_Month_02,VAR_Month_03,VAR_Month_04,VAR_Month_05,VAR_Month_06,VAR_Month_07,VAR_Month_08,VAR_Month_09,VAR_Month_10,VAR_Month_11,VAR_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12,Num_Faults,SWITCH_NO,SOURCE_SS_y,FAULT_FROM_SWITCH,DESTINATION_SS_y,FAULT_TO_SWITCH,FAULT_VOLTAGE,FAULT_DIVISION,FAULT_TIME_DIFFERENCE_HOURS_AVG,FAULT_LATEST_OUTAGE_TIME,IR_Measurement_MOhm,Tan_Delta,Partial_Discharge_Frequency,Partial_Discharge_Intensity,LENGTH_KM,a_raw,hist_faults,f_raw,mean_h,i_raw,s_raw,l_raw,u_raw,PRED_FAULTS_H,p_raw,c_raw,r_raw,health_score,health_band,primary_health_driver
220SAK41,33127,1061.202,JT.NO.19 → JT.NO.19A -> JT.NO.19A → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.20 → SWNO_33127 -> JT.NO.21 → JT.NO.22 -> SWNO_220SAK41 → JT.NO.19,XLPE,3.0,Y,AL,0,AL,6000.0,6062.0,0,220kV SAKI REC-STN,VIHAR RD. REC-STN,0,7,33127,33KV,27.883,28.336,19.518,19.797,22.765,25.325,11.951,7.143,12.371,13.948,21.343,15.026,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,220SAK41,220KV SAKI REC-STN,220SAK41,VIHAR RD. REC-STN,33127,33KV,POWAI,7.512,2022-11-27 14:12:00+00:00,0.0,0.0,0.0,0.0,1.061202,0.0,1.0,0.942327662405461,0.0,0.0,6,0.7232893077800195,0.0,0.3295866847038269,0.3295866847038269,0,0,80,Good,High predicted faults (p)
220SAK42,33081,3018.965,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.03A -> JT.NO.03A → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.1 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22,XLPE,3.0,Y,AL,0,AL,6000.0,6062.0,POTHEAD,220kV SAKI REC-STN,KALANAGAR REC-STN,0,23,33081,33KV,27.919,23.275,34.06,32.212,53.901,30.63,10.512,15.547,21.996,29.45,14.766,10.57,1.0,3.0,3.0,3.0,5.0,1.0,1.0,3.0,4.0,2.0,3.0,4.0,9,220SAK42 | T33KUROG05 | T33KUROG05H19 | 33081,220KV SAKI REC-STN | TATA S KURLA REC-STN | TATA S KURLA | 220KV TATA KURLA REC-STN,220SAK42 | T33KUROG05 | T33KUROG05H19 | T33KURH05OG19,KALANAGAR REC-STN,33081,33KV,VANDRE,0.507,2024-04-17 01:38:00+00:00,0.0,0.0,0.0,0.0,3.018965,0.0,9.0,2.9811541372622736,6157.645833333333,0.00016239972662712685,22,1.3910244067951552,1.0,0.32178711891174316,0.32178711891174316,0,0,75,Good,High predicted faults (p)
220SAK42,33346,1848.7,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.5 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06B -> JT.NO.06A → JT.NO.07 -> JT.NO.06B → JT.NO.06A -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → SWNO_33346 -> SWNO_220SAK42 → JT.NO.01,XLPE,3.0,Y,AL,0,AL,2000.0,6062.0,0,220kV SAKI REC-STN,MIAL T-2 DSS REC-STN,2022-10-06 00:00:00,12,33346,33KV,58.771,55.395,60.344,52.632,58.61,67.595,16.769,58.312,45.84,44.839,50.984,80.859,6.0,4.0,7.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,6.0,1,220SAK42,220KV SAKI REC-STN,220SAK42,MIAL T-2 DSS REC-STN,33346,33KV,ANDHERI,4.862,2023-02-09 06:39:20+00:00,0.0,0.0,0.0,0.0,1.8487,0.04962818003913894,1.0,0.5409206469410938,0.0,0.0,11,1.046862749866026,0.0,0.2033744603395462,0.2033744603395462,0,0,90,Good,High cyclic loading (c)
220SAK43,33269,5917.592,JT.NO.21 → JT.NO.22 -> JT.NO.21A -> JT.NO.21A → JT.NO.21 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.25A -> JT.NO.25A → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.32A -> JT.NO.32A → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.38 -> JT.NO.38 → JT.NO.39 -> JT.NO.39 → JT.NO.40 -> JT.NO.40 → JT.NO.40A -> JT.NO.40A → JT.NO.41 -> JT.NO.41 → JT.NO.41A -> JT.NO.41 → JT.NO.42 -> JT.NO.42 → JT.NO.42A -> JT.NO.42A → JT.NO.42B -> JT.NO.42B → JT.NO.43 -> JT.NO.43 → JT.NO.44 -> JT.NO.44 → JT.NO.45 -> JT.NO.45 → JT.NO.46 -> JT.NO.46 → JT.NO.47 -> JT.NO.47 → JT.NO.48 -> JT.NO.48 → JT.NO.49 -> JT.NO.49 → JT.NO.50 -> JT.NO.50 → JT.NO.51 -> JT.NO.51 → JT.NO.52 -> JT.NO.52 → JT.NO.53 -> JT.NO.53 → SWNO_33269,XLPE,3.0,Y,AL,HT33KV6908554949,AL,6000.0,6062.0,0,220kV SAKI REC-STN,RIL REC-STN,2018-02-10 00:00:00,43,33269,33KV,4.75,1.95,2.182,2.6,2.381,4.2,6.0,3.143,2.0,3.333,5.25,11.273,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,3,3630 | 220SAK43,220KV SAKI REC-STN,220SAK43,RIL REC-STN,33269,11KV | 33KV,VANDRE,741.464,2023-11-08 00:51:00+00:00,0.0,0.0,0.0,0.0,5.917592,0.18262230919765166,2.0,0.3379753115794398,12693.75,7.877892663712457e-05,42,1.9340677321929625,1.0,0.2910747230052948,0.2910747230052948,0,0,77,Good,High predicted faults (p)
220VER08,33030,1667.0,JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15A -> JT.NO.15 → JT.NO.16 -> JT.NO.15A → JT.NO.15 -> JT.NO.16 → JT.NO.16A -> JT.NO.16A → JT.NO.16B -> JT.NO.16B → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.19,XLPE,3.0,Y,AL,HT33KV6908546678,AL,2000.0,2022.0,CABLEFAULT,220kV VERSOVA REC-STN,ANDHERI REC-STN,2015-02-02 00:00:00,15,33030,33KV,75.901,77.342,66.138,89.409,78.743,73.842,24.26,38.638,59.917,66.684,59.162,60.917,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8,220VER76 | 220VER08,220KV VERSOVA REC-STN | R INFRA VERSOVA,220VER76 | 220VER08,ANDHERI REC-STN | ANDHERI R/S,33030,33KV,ANDHERI,0.801,2024-02-19 12:59:00+00:00,0.0,0.0,0.0,0.0,1.667,0.269041095890411,8.0,4.799040191961607,8329.419047619047,0.00012005639220250885,14,0.9809542451998772,0.0,0.24794654548168182,0.24794654548168182,0,0,87,Good,High predicted faults (p)
220VER101,33020,7450.603,220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.01 TO JTNO.01A) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.01A TO JTNO.02) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.02 TO JTNO.03) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.03 TO JTNO.04) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.04 TO JTNO.05) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.05 TO JTNO.06) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.06 TO JTNO.07) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.07 TO JTNO.08) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.08 TO JTNO.09) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.09 TO JTNO.10) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.10 TO JTNO.11) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.11 TO JTNO.12) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.12 TO JTNO.13) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.14A TO JTNO.15) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.15 TO JTNO.16) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.16 TO JTNO.16A) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.16A TO JTNO.17) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.17 TO JTNO.18) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.18 TO JTNO.19) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.19 TO JTNO.20) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.20 TO JTNO.21) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.21 TO JTNO.22) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.22 TO JTNO.23) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.23 TO JTNO.23A) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.23A TO JTNO.23G) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.23B TO JTNO.23C) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.23C TO JTNO.23D) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.23D TO JTNO.23F) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.23E TO JTNO.24) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.23F OT JTNO.23E) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.23G TO JTNO.23B) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.24 TO JTNO.25) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.25 TO JTNO.26) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.26 TO JTNO.26A) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.26A TO JTNO.27) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.27 TO JTNO.28) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.28 TO JTNO.29) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.29 TO JTNO.29A) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.29A TO JTNO.30) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.30 TO JTNO.30A) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.30A TO JTNO.30B) -> 220kV VERSOVA REC-STN TO CHINCHBUNDER REC-STN (JTNO.30B TO JTNO.31) -> SWNO_220VER101 -> SWNO_33020,XLPE,3.0,Y,AL,HT33KV6908556073,AL,2000.0,2022.0,0,220kV VERSOVA REC-STN,CHINCH BUNDER REC-STN,2022-02-12 00:00:00,46,33020,33KV,113.088,128.439,126.168,151.412,153.62,128.993,35.633,73.792,109.701,112.876,113.107,95.932,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,7,220VER12 | 220VER101 | 33020,220KV VERSOVA REC-STN,220VER12 | 220VER101,CHINCH BUNDER REC-STN,33020,33KV,MALAD,0.663,2023-11-30 12:46:00+00:00,0.0,0.0,0.0,0.0,7.450603,0.06810176125244619,7.0,0.9395212709629006,6330.518981481481,0.00015796493193137505,45,2.134237799769757,1.0,0.16875353455543518,0.16875353455543518,0,0,88,Good,Faults in same period last year (u)
220VER31,33104,10477.037,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.12A -> JT.NO.12A → JT.NO.13 -> JT.NO.13 → JT.NO.13B -> JT.NO.13A → JT.NO.14 -> JT.NO.13B → JT.NO.13A -> JT.NO.14 → JT.NO.14A -> JT.NO.14 → JT.NO.15A -> JT.NO.15A → JT.NO.15B -> JT.NO.15B → JT.NO.15C -> JT.NO.15C → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.17A -> JT.NO.17A → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.19 -> JT.NO.19 → JT.NO.19A -> JT.NO.19A → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.22A -> JT.NO.22A → JT.NO.22B -> JT.NO.22B → JT.NO.23 -> JT.NO.23 → JT.NO.23A -> JT.NO.23A → JT.NO.23B -> JT.NO.23B → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.34A -> JT.NO.34A → JT.NO.34B -> JT.NO.34B → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.36A -> JT.NO.36A → JT.NO.36B -> JT.NO.36B → JT.NO.37 -> JT.NO.37 → JT.NO.38C -> JT.NO.38 → JT.NO.39 -> JT.NO.38A → JT.NO.38 -> JT.NO.38B → JT.NO.38A -> JT.NO.38C → JT.NO.38B -> JT.NO.39 → JT.NO.40 -> JT.NO.40 → JT.NO.40A -> JT.NO.40A → JT.NO.41 -> JT.NO.41 → JT.NO.41A -> JT.NO.41A → JT.NO.42 -> JT.NO.42 → JT.NO.43 -> JT.NO.43 → JT.NO.44 -> JT.NO.44 → JT.NO.45 -> JT.NO.45 → JT.NO.46 -> JT.NO.46 → JT.NO.47 -> JT.NO.47 → JT.NO.47A -> JT.NO.47A → JT.NO.48 -> JT.NO.47B → JT.NO.47C -> JT.NO.48 → JT.NO.48A -> JT.NO.48A → JT.NO.48B -> JT.NO.48B → JT.NO.49 -> JT.NO.49 → JT.NO.50 -> JT.NO.50 → JT.NO.51 -> JT.NO.51 → JT.NO.52 -> JT.NO.52 → JT.NO.53 -> JT.NO.53 → JT.NO.54 -> JT.NO.54 → JT.NO.55 -> JT.NO.55 → JT.NO.56 -> JT.NO.56 → SWNO_33104 -> SWNO_220VER31 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561O3J,AL,1000.0,1012.0,0,220kV VERSOVA REC-STN,SARASWATI RD. REC-STN,2013-10-24 00:00:00,86,33104,33KV,83.337,87.242,86.882,81.891,95.922,81.052,30.406,46.421,62.846,74.882,63.147,62.592,0.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,13,220VER31 | 33104,220KV VERSOVA REC-STN,220VER31,SARASWATI RD. REC-STN,33104,33KV,VANDRE,5.557,2025-03-20 13:57:00+00:00,0.0,0.0,0.0,0.0,10.477037000000001,0.30551859099804307,10.0,0.9544683291659655,5958.472222222223,0.00016782825575161416,85,2.4403482565323174,0.0,0.22856539487838745,0.22856539487838745,0,0,82,Good,Numerous joints / segments (s)
220VER32,33152,2208.9,JT.NO.01 → SWNO_220VE32 -> JT.NO.02 → JT.NO.01 -> JT.NO.03 → JT.NO.02 -> JT.NO.04 → JT.NO.03 -> JT.NO.05 → JT.NO.04 -> JT.NO.06 → JT.NO.05 -> JT.NO.07 → JT.NO.06 -> JT.NO.08 → JT.NO.07 -> JT.NO.09 → JT.NO.09 -> JT.NO.10 → JT.NO.09 -> JT.NO.11A → JT.NO.10 -> SWNO_33152 → JT.NO.11,XLPE,3.0,Y,AL,HT33KV6908546563,AL,2000.0,2022.0,0,220kV VERSOVA REC-STN,AMBIVLI REC-STN,2012-06-13 00:00:00,12,33152,33KV,87.364,89.153,85.833,104.191,104.312,96.763,30.936,54.753,64.942,81.696,73.239,69.878,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.2089000000000003,0.3445009784735812,0.0,0.0,0.0,0.0,11,1.1659281992862895,0.0,0.0,0.0,0,0,100,Good,No recorded faults
220VER37,33107,5522.817,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → SWNO_33107 -> SWNO_220VER37 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561OVN,AL,2000.0,2022.0,0,220kV VERSOVA REC-STN,MIND SPACE REC-STN,2017-03-31 00:00:00,38,33107,33KV,79.481,81.997,78.779,78.988,83.296,82.503,27.686,47.999,64.026,80.03,72.087,73.861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,220VER37,220KV VERSOVA REC-STN,220VER37,MIND SPACE REC-STN,33107,33KV,MALAD,0.03,2024-05-14 18:26:00+00:00,0.0,0.0,0.0,0.0,5.522817,0.20735812133072407,4.0,0.7242680682702324,9545.055555555557,0.00010476628388170721,37,1.8753063378443067,1.0,0.15155720710754395,0.15155720710754395,0,0,90,Good,Faults in same period last year (u)
220VER38,33032,8498.5,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.07A -> JT.NO.07A → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.12 → JT.NO.13A -> JT.NO.13 → JT.NO.14 -> JT.NO.13A → JT.NO.13 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.15C -> JT.NO.15 → JT.NO.16 -> JT.NO.15A → JT.NO.15B -> JT.NO.15B → JT.NO.16 -> JT.NO.15C → JT.NO.15D -> JT.NO.15D → JT.NO.15A -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.35 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28A -> JT.NO.28A → JT.NO.28B -> JT.NO.28B → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → SWNO_33032 -> JT.NO.35T → JT.NO.19 -> SWNO_220VER38 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561PJ8,AL,2000.0,2022.0,CABLEFAULT,220kV VERSOVA REC-STN,ANDHERI REC-STN,2017-10-29 00:00:00,62,33032,33KV,76.016,82.04,74.733,84.498,96.862,76.635,25.335,41.759,63.548,61.052,58.431,57.801,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,9,220VER38 | 33032,220KV VERSOVA REC-STN,220VER38,ANDHERI REC-STN,33032,33KV,ANDHERI,0.668,2024-04-14 21:12:00+00:00,0.0,0.0,0.0,0.0,8.4985,0.19076320939334637,9.0,1.0590104136024003,7081.072916666667,0.00014122153687279616,61,2.251133891402967,2.0,0.18297706544399261,0.18297706544399261,0,0,84,Good,Faults in same period last year (u)
220VER41,33040,2141.7,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.01B -> JT.NO.01B → JT.NO.01C -> JT.NO.01C → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → SWNO_33040 -> SWNO_220VER41 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908546386,AL,2000.0,2022.0,0,220kV VERSOVA REC-STN,AMBIVLI REC-STN,0,14,33040,33KV,95.927,95.743,100.615,107.36,114.65,106.868,34.317,57.912,82.903,95.912,92.37,77.829,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.1416999999999997,0.0,0.0,0.0,0.0,0.0,13,1.1447640546892537,0.0,0.0,0.0,0,0,100,Good,No recorded faults
220VER43,33276,9767.089,220kV VERSOVA REC-STN TO CPWD MALWANI RECEIVING STATION -> JT.NO.57 → JT.NO.57A -> JT.NO.57A → JT.NO.57B -> JT.NO.57B → JT.NO.57C -> JT.NO.57C → JT.NO.57D -> JT.NO.57D → SWNO_33276,XLPE,3.0,Y,AL,0,AL,3000.0,3032.0,0,220kV VERSOVA REC-STN,CPWD MALWANI RECEIVING STATION,2017-04-03 00:00:00,77,33276,33KV,70.385,73.598,66.124,64.96,69.165,82.076,25.684,39.042,58.212,59.006,62.05,66.154,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2,220VER43,220KV VERSOVA REC-STN,220VER43,CPWD MALWANI RECEIVING STATION,33276,33KV,MALAD,0.11,2021-08-24 20:54:33+00:00,0.0,0.0,0.0,0.0,9.767089,0.20712328767123286,2.0,0.20476930229672322,10818.175833333333,9.243702592804656e-05,76,2.3764941667973734,0.0,0.1902788132429123,0.1902788132429123,0,0,86,Good,Numerous joints / segments (s)
