SWITCH_ID,YEAR,QUARTER,PRED_FAULTS_Q
2286,2024,4,0
2303,2024,1,0
2303,2024,2,0
2303,2024,3,0
2303,2024,4,0
2306,2024,1,0
2306,2024,2,0
2306,2024,3,0
2306,2024,4,0
2308,2024,1,0
2308,2024,2,0
2308,2024,3,0
2308,2024,4,0
2309,2024,1,0
2309,2024,2,0
2309,2024,3,0
2309,2024,4,0
2343,2024,1,0
2343,2024,2,0
2343,2024,3,0
2343,2024,4,0
2354,2024,1,0
2354,2024,2,0
2354,2024,3,0
2354,2024,4,0
2361,2024,1,0
2361,2024,2,0
2361,2024,3,0
2361,2024,4,0
2362,2024,1,0
2362,2024,2,0
2362,2024,3,0
2362,2024,4,0
2384,2024,1,0
2384,2024,2,0
2384,2024,3,0
2384,2024,4,0
2391,2024,1,0
2391,2024,2,0
2391,2024,3,0
2391,2024,4,0
2403,2024,1,0
2403,2024,2,0
2403,2024,3,0
2403,2024,4,0
2411,2024,1,0
2411,2024,2,0
2411,2024,3,0
2411,2024,4,0
2423,2024,1,0
2423,2024,2,0
2423,2024,3,0
2423,2024,4,0
2428,2024,1,0
2428,2024,2,0
2428,2024,3,0
2428,2024,4,0
2431,2024,1,0
2431,2024,2,0
2431,2024,3,0
2431,2024,4,0
2446,2024,1,0
2446,2024,2,0
2446,2024,3,0
2446,2024,4,0
2456,2024,1,0
2456,2024,2,0
2456,2024,3,0
2456,2024,4,0
2470,2024,1,0
2470,2024,2,0
2470,2024,3,0
2470,2024,4,0
2481,2024,1,0
2481,2024,2,0
2481,2024,3,0
2481,2024,4,0
2507,2024,1,0
2507,2024,2,0
2507,2024,3,0
2507,2024,4,0
2508,2024,1,0
2508,2024,2,0
2508,2024,3,0
2508,2024,4,0
2511,2024,1,0
2511,2024,2,0
2511,2024,3,0
2511,2024,4,0
2518,2024,1,0
2518,2024,2,0
2518,2024,3,0
2518,2024,4,0
2522,2024,1,0
2522,2024,2,0
2522,2024,3,0
2522,2024,4,0
2524,2024,1,0
2524,2024,2,0
2524,2024,3,0
2524,2024,4,0
2562,2024,1,0
2562,2024,2,0
2562,2024,3,0
2562,2024,4,0
2587,2024,1,0
2587,2024,2,0
2587,2024,3,0
2587,2024,4,0
2588,2024,1,0
2588,2024,2,0
2588,2024,3,0
2588,2024,4,0
2590,2024,1,0
2590,2024,2,0
2590,2024,3,0
2590,2024,4,0
2598,2024,1,0
2598,2024,2,0
2598,2024,3,0
2598,2024,4,0
2610,2024,1,0
2610,2024,2,0
2610,2024,3,0
2610,2024,4,0
2622,2024,1,0
2622,2024,2,0
2622,2024,3,0
2622,2024,4,0
2628,2024,1,0
2628,2024,2,0
2628,2024,3,0
2628,2024,4,0
2637,2024,1,0
2637,2024,2,0
2637,2024,3,0
2637,2024,4,0
2643,2024,1,0
2643,2024,2,0
2643,2024,3,0
2643,2024,4,0
2653,2024,1,0
2653,2024,2,0
2653,2024,3,0
2653,2024,4,0
2654,2024,1,0
2654,2024,2,0
2654,2024,3,0
2654,2024,4,0
2656,2024,1,0
2656,2024,2,0
2656,2024,3,0
2656,2024,4,0
2661,2024,1,0
2661,2024,2,0
2661,2024,3,0
2661,2024,4,0
2670,2024,1,0
2670,2024,2,0
2670,2024,3,0
2670,2024,4,0
2679,2024,1,0
2679,2024,2,0
2679,2024,3,0
2679,2024,4,0
2683,2024,1,0
2683,2024,2,0
2683,2024,3,0
2683,2024,4,0
2685,2024,1,0
2685,2024,2,0
2685,2024,3,0
2685,2024,4,0
2689,2024,1,0
2689,2024,2,0
2689,2024,3,0
2689,2024,4,0
2691,2024,1,0
2691,2024,2,0
2691,2024,3,0
2691,2024,4,0
2694,2024,1,0
2694,2024,2,0
2694,2024,3,0
2694,2024,4,0
2695,2024,1,0
2695,2024,2,0
2695,2024,3,0
2695,2024,4,0
2700,2024,1,0
2700,2024,2,0
2700,2024,3,0
2700,2024,4,0
2729,2024,1,0
2729,2024,2,0
2729,2024,3,0
2729,2024,4,0
2751,2024,1,0
2751,2024,2,0
2751,2024,3,0
2751,2024,4,0
2757,2024,1,0
2757,2024,2,0
2757,2024,3,0
2757,2024,4,0
2767,2024,1,0
2767,2024,2,0
2767,2024,3,0
2767,2024,4,0
2784,2024,1,0
2784,2024,2,0
2784,2024,3,0
2784,2024,4,0
2798,2024,1,0
2798,2024,2,0
2798,2024,3,0
2798,2024,4,0
2803,2024,1,0
2803,2024,2,0
2803,2024,3,0
2803,2024,4,0
2808,2024,1,0
2808,2024,2,0
2808,2024,3,0
2808,2024,4,0
2812,2024,1,0
2812,2024,2,0
2812,2024,3,0
2812,2024,4,0
2815,2024,1,0
2815,2024,2,0
2815,2024,3,0
2815,2024,4,0
2816,2024,1,0
2816,2024,2,0
2816,2024,3,0
2816,2024,4,0
2827,2024,1,0
2827,2024,2,0
2827,2024,3,0
2827,2024,4,0
2832,2024,1,0
2832,2024,2,0
2832,2024,3,0
2832,2024,4,0
2839,2024,1,0
2839,2024,2,0
2839,2024,3,0
2839,2024,4,0
2849,2024,1,0
2849,2024,2,0
2849,2024,3,0
2849,2024,4,0
2859,2024,1,0
2859,2024,2,0
2859,2024,3,0
2859,2024,4,0
2867,2024,1,0
2867,2024,2,0
2867,2024,3,0
2867,2024,4,0
2874,2024,1,0
2874,2024,2,0
2874,2024,3,0
2874,2024,4,0
2888,2024,1,0
2888,2024,2,0
2888,2024,3,0
2888,2024,4,0
2897,2024,1,0
2897,2024,2,0
2897,2024,3,0
2897,2024,4,0
2905,2024,1,0
2905,2024,2,0
2905,2024,3,0
2905,2024,4,0
2906,2024,1,0
2906,2024,2,0
2906,2024,3,0
2906,2024,4,0
2914,2024,1,0
2914,2024,2,0
2914,2024,3,0
2914,2024,4,0
2915,2024,1,0
2915,2024,2,0
2915,2024,3,0
2915,2024,4,0
2918,2024,1,0
2918,2024,2,0
2918,2024,3,0
2918,2024,4,0
2919,2024,1,0
2919,2024,2,0
2919,2024,3,0
2919,2024,4,0
2921,2024,1,0
2921,2024,2,0
2921,2024,3,0
2921,2024,4,0
2922,2024,1,0
2922,2024,2,0
2922,2024,3,0
2922,2024,4,0
2927,2024,1,0
2927,2024,2,0
2927,2024,3,0
2927,2024,4,0
2940,2024,1,0
2940,2024,2,0
2940,2024,3,0
2940,2024,4,0
2944,2024,1,0
2944,2024,2,0
2944,2024,3,0
2944,2024,4,0
2951,2024,1,0
2951,2024,2,0
2951,2024,3,0
2951,2024,4,0
2960,2024,1,0
2960,2024,2,0
2960,2024,3,0
2960,2024,4,0
2961,2024,1,0
2961,2024,2,0
2961,2024,3,0
2961,2024,4,0
2963,2024,1,0
2963,2024,2,0
2963,2024,3,0
2963,2024,4,0
2965,2024,1,0
2965,2024,2,0
2965,2024,3,0
2965,2024,4,0
2967,2024,1,0
2967,2024,2,0
2967,2024,3,0
2967,2024,4,0
2969,2024,1,0
2969,2024,2,0
2969,2024,3,0
2969,2024,4,0
2976,2024,1,0
2976,2024,2,0
2976,2024,3,0
2976,2024,4,0
2978,2024,1,0
2978,2024,2,0
2978,2024,3,0
2978,2024,4,0
2984,2024,1,0
2984,2024,2,0
2984,2024,3,0
2984,2024,4,0
2995,2024,1,0
2995,2024,2,0
2995,2024,3,0
2995,2024,4,0
2996,2024,1,0
2996,2024,2,0
2996,2024,3,0
2996,2024,4,0
3104,2024,1,0
3104,2024,2,0
3104,2024,3,0
3104,2024,4,0
3106,2024,1,0
3106,2024,2,0
3106,2024,3,0
3106,2024,4,0
3108,2024,1,0
3108,2024,2,0
3108,2024,3,0
3108,2024,4,0
3114,2024,1,0
3114,2024,2,0
3114,2024,3,0
3114,2024,4,0
3116,2024,1,0
3116,2024,2,0
3116,2024,3,0
3116,2024,4,0
3117,2024,1,0
3117,2024,2,0
3117,2024,3,0
3117,2024,4,0
3119,2024,1,0
3119,2024,2,0
3119,2024,3,0
3119,2024,4,0
3124,2024,1,0
3124,2024,2,0
3124,2024,3,0
3124,2024,4,0
3126,2024,1,0
3126,2024,2,0
3126,2024,3,0
3126,2024,4,0
3128,2024,1,0
3128,2024,2,0
3128,2024,3,0
3128,2024,4,0
3131,2024,1,0
3131,2024,2,0
3131,2024,3,0
3131,2024,4,0
3132,2024,1,0
3132,2024,2,0
3132,2024,3,0
3132,2024,4,0
3135,2024,1,0
3135,2024,2,0
3135,2024,3,0
3135,2024,4,0
3136,2024,1,0
3136,2024,2,0
3136,2024,3,0
3136,2024,4,0
3138,2024,1,0
3138,2024,2,0
3138,2024,3,0
3138,2024,4,0
3141,2024,1,0
3141,2024,2,0
3141,2024,3,0
3141,2024,4,0
3143,2024,1,0
3143,2024,2,0
3143,2024,3,0
3143,2024,4,0
3144,2024,1,0
3144,2024,2,0
3144,2024,3,0
3144,2024,4,0
3608,2024,1,0
3608,2024,2,0
3608,2024,3,0
3608,2024,4,0
3614,2024,1,0
3614,2024,2,0
3614,2024,3,0
3614,2024,4,0
3620,2024,1,0
3620,2024,2,0
3620,2024,3,0
3620,2024,4,0
3621,2024,1,0
3621,2024,2,0
3621,2024,3,0
3621,2024,4,0
3634,2024,1,0
3634,2024,2,0
3634,2024,3,0
3634,2024,4,0
3635,2024,1,0
3635,2024,2,0
3635,2024,3,0
3635,2024,4,0
3645,2024,1,0
3645,2024,2,0
3645,2024,3,0
3645,2024,4,0
3702,2024,1,0
3702,2024,2,0
3702,2024,3,0
3702,2024,4,0
3703,2024,1,0
3703,2024,2,0
3703,2024,3,0
3703,2024,4,0
3704,2024,1,0
3704,2024,2,0
3704,2024,3,0
3704,2024,4,0
3707,2024,1,0
3707,2024,2,0
3707,2024,3,0
3707,2024,4,0
3710,2024,1,0
3710,2024,2,0
3710,2024,3,0
3710,2024,4,0
3711,2024,1,0
3711,2024,2,0
3711,2024,3,0
3711,2024,4,0
3713,2024,1,0
3713,2024,2,0
3713,2024,3,0
3713,2024,4,0
3731,2024,1,0
3731,2024,2,0
3731,2024,3,0
3731,2024,4,0
3735,2024,1,0
3735,2024,2,0
3735,2024,3,0
3735,2024,4,0
3812,2024,1,0
3812,2024,2,0
3812,2024,3,0
3812,2024,4,0
4029,2024,1,0
4029,2024,2,0
4029,2024,3,0
4029,2024,4,0
4036,2024,1,0
4036,2024,2,0
4036,2024,3,0
4036,2024,4,0
4049,2024,1,0
4049,2024,2,0
4049,2024,3,0
4049,2024,4,0
4077,2024,1,0
4077,2024,2,0
4077,2024,3,0
4077,2024,4,0
4086,2024,1,0
4086,2024,2,0
4086,2024,3,0
4086,2024,4,0
4100,2024,1,0
4100,2024,2,0
4100,2024,3,0
4100,2024,4,0
4119,2024,1,0
4119,2024,2,0
4119,2024,3,0
4119,2024,4,0
4123,2024,1,0
4123,2024,2,0
4123,2024,3,0
4123,2024,4,0
4124,2024,1,0
4124,2024,2,0
4124,2024,3,0
4124,2024,4,0
4128,2024,1,0
4128,2024,2,0
4128,2024,3,0
4128,2024,4,0
4131,2024,1,0
4131,2024,2,0
4131,2024,3,0
4131,2024,4,0
4143,2024,1,0
4143,2024,2,0
4143,2024,3,0
4143,2024,4,0
4148,2024,1,0
4148,2024,2,0
4148,2024,3,0
4148,2024,4,0
4164,2024,1,0
4164,2024,2,0
4164,2024,3,0
4164,2024,4,0
4187,2024,1,0
4187,2024,2,0
4187,2024,3,0
4187,2024,4,0
4189,2024,1,0
4189,2024,2,0
4189,2024,3,0
4189,2024,4,0
4198,2024,1,0
4198,2024,2,0
4198,2024,3,0
4198,2024,4,0
4214,2024,1,0
4214,2024,2,0
4214,2024,3,0
4214,2024,4,0
4218,2024,1,0
4218,2024,2,0
4218,2024,3,0
4218,2024,4,0
4222,2024,1,0
4222,2024,2,0
4222,2024,3,0
4222,2024,4,0
4252,2024,1,0
4252,2024,2,0
4252,2024,3,0
4252,2024,4,0
4274,2024,1,0
4274,2024,2,0
4274,2024,3,0
4274,2024,4,0
4283,2024,1,0
4283,2024,2,0
4283,2024,3,0
4283,2024,4,0
4314,2024,1,0
4314,2024,2,0
4314,2024,3,0
4314,2024,4,0
4317,2024,1,0
4317,2024,2,0
4317,2024,3,0
4317,2024,4,0
4363,2024,1,0
4363,2024,2,0
4363,2024,3,0
4363,2024,4,0
4365,2024,1,0
4365,2024,2,0
4365,2024,3,0
4365,2024,4,0
4371,2024,1,0
4371,2024,2,0
4371,2024,3,0
4371,2024,4,0
4373,2024,1,0
4373,2024,2,0
4373,2024,3,0
4373,2024,4,0
4380,2024,1,0
4380,2024,2,0
4380,2024,3,0
4380,2024,4,0
4418,2024,1,0
4418,2024,2,0
4418,2024,3,0
4418,2024,4,0
4427,2024,1,0
4427,2024,2,0
4427,2024,3,0
4427,2024,4,0
4431,2024,1,0
4431,2024,2,0
4431,2024,3,0
4431,2024,4,0
4437,2024,1,0
4437,2024,2,0
4437,2024,3,0
4437,2024,4,0
4441,2024,1,0
4441,2024,2,0
4441,2024,3,0
4441,2024,4,0
4442,2024,1,0
4442,2024,2,0
4442,2024,3,0
4442,2024,4,0
4445,2024,1,0
4445,2024,2,0
4445,2024,3,0
4445,2024,4,0
4449,2024,1,0
4449,2024,2,0
4449,2024,3,0
4449,2024,4,0
4454,2024,1,0
4454,2024,2,0
4454,2024,3,0
4454,2024,4,0
4457,2024,1,0
4457,2024,2,0
4457,2024,3,0
4457,2024,4,0
4459,2024,1,0
4459,2024,2,0
4459,2024,3,0
4459,2024,4,0
4461,2024,1,0
4461,2024,2,0
4461,2024,3,0
4461,2024,4,0
4484,2024,1,0
4484,2024,2,0
4484,2024,3,0
4484,2024,4,0
4485,2024,1,0
4485,2024,2,0
4485,2024,3,0
4485,2024,4,0
4500,2024,1,0
4500,2024,2,0
4500,2024,3,0
4500,2024,4,0
4509,2024,1,0
4509,2024,2,0
4509,2024,3,0
4509,2024,4,0
4517,2024,1,0
4517,2024,2,0
4517,2024,3,0
4517,2024,4,0
4520,2024,1,0
4520,2024,2,0
4520,2024,3,0
4520,2024,4,0
4524,2024,1,0
4524,2024,2,0
4524,2024,3,0
4524,2024,4,0
4549,2024,1,0
4549,2024,2,0
4549,2024,3,0
4549,2024,4,0
4551,2024,1,0
4551,2024,2,0
4551,2024,3,0
4551,2024,4,0
4566,2024,1,0
4566,2024,2,0
4566,2024,3,0
4566,2024,4,0
4580,2024,1,0
4580,2024,2,0
4580,2024,3,0
4580,2024,4,0
4591,2024,1,0
4591,2024,2,0
4591,2024,3,0
4591,2024,4,0
4592,2024,1,0
4592,2024,2,0
4592,2024,3,0
4592,2024,4,0
4594,2024,1,0
4594,2024,2,0
4594,2024,3,0
4594,2024,4,0
4606,2024,1,0
4606,2024,2,0
4606,2024,3,0
4606,2024,4,0
4627,2024,1,0
4627,2024,2,0
4627,2024,3,0
4627,2024,4,0
4628,2024,1,0
4628,2024,2,0
4628,2024,3,0
4628,2024,4,0
4633,2024,1,0
4633,2024,2,0
4633,2024,3,0
4633,2024,4,0
4636,2024,1,0
4636,2024,2,0
4636,2024,3,0
4636,2024,4,0
4643,2024,1,0
4643,2024,2,0
4643,2024,3,0
4643,2024,4,0
4644,2024,1,0
4644,2024,2,0
4644,2024,3,0
4644,2024,4,0
4658,2024,1,0
4658,2024,2,0
4658,2024,3,0
4658,2024,4,0
4683,2024,1,0
4683,2024,2,0
4683,2024,3,0
4683,2024,4,0
4692,2024,1,0
4692,2024,2,0
4692,2024,3,0
4692,2024,4,0
4694,2024,1,0
4694,2024,2,0
4694,2024,3,0
4694,2024,4,0
4701,2024,1,0
4701,2024,2,0
4701,2024,3,0
4701,2024,4,0
4702,2024,1,0
4702,2024,2,0
4702,2024,3,0
4702,2024,4,0
4708,2024,1,0
4708,2024,2,0
4708,2024,3,0
4708,2024,4,0
4722,2024,1,0
4722,2024,2,0
4722,2024,3,0
4722,2024,4,0
4745,2024,1,0
4745,2024,2,0
4745,2024,3,0
4745,2024,4,0
4757,2024,1,0
4757,2024,2,0
4757,2024,3,0
4757,2024,4,0
4777,2024,1,0
4777,2024,2,0
4777,2024,3,0
4777,2024,4,0
4792,2024,1,0
4792,2024,2,0
4792,2024,3,0
4792,2024,4,0
4796,2024,1,0
4796,2024,2,0
4796,2024,3,0
4796,2024,4,0
4800,2024,1,0
4800,2024,2,0
4800,2024,3,0
4800,2024,4,0
4806,2024,1,0
4806,2024,2,0
4806,2024,3,0
4806,2024,4,0
4809,2024,1,0
4809,2024,2,0
4809,2024,3,0
4809,2024,4,0
4814,2024,1,0
4814,2024,2,0
4814,2024,3,0
4814,2024,4,0
4817,2024,1,0
4817,2024,2,0
4817,2024,3,0
4817,2024,4,0
4823,2024,1,0
4823,2024,2,0
4823,2024,3,0
4823,2024,4,0
4838,2024,1,0
4838,2024,2,0
4838,2024,3,0
4838,2024,4,0
4846,2024,1,0
4846,2024,2,0
4846,2024,3,0
4846,2024,4,0
4858,2024,1,0
4858,2024,2,0
4858,2024,3,0
4858,2024,4,0
4863,2024,1,0
4863,2024,2,0
4863,2024,3,0
4863,2024,4,0
4869,2024,1,0
4869,2024,2,0
4869,2024,3,0
4869,2024,4,0
4884,2024,1,0
4884,2024,2,0
4884,2024,3,0
4884,2024,4,0
4889,2024,1,0
4889,2024,2,0
4889,2024,3,0
4889,2024,4,0
4890,2024,1,0
4890,2024,2,0
4890,2024,3,0
4890,2024,4,0
4892,2024,1,0
4892,2024,2,0
4892,2024,3,0
4892,2024,4,0
4895,2024,1,0
4895,2024,2,0
4895,2024,3,0
4895,2024,4,0
4896,2024,1,0
4896,2024,2,0
4896,2024,3,0
4896,2024,4,0
4913,2024,1,0
4913,2024,2,0
4913,2024,3,0
4913,2024,4,0
4914,2024,1,0
4914,2024,2,0
4914,2024,3,0
4914,2024,4,0
4915,2024,1,0
4915,2024,2,0
4915,2024,3,0
4915,2024,4,0
4916,2024,1,0
4916,2024,2,0
4916,2024,3,0
4916,2024,4,0
4920,2024,1,0
4920,2024,2,0
4920,2024,3,0
4920,2024,4,0
4921,2024,1,0
4921,2024,2,0
4921,2024,3,0
4921,2024,4,0
4925,2024,1,0
4925,2024,2,0
4925,2024,3,0
4925,2024,4,0
4934,2024,1,0
4934,2024,2,0
4934,2024,3,0
4934,2024,4,0
4947,2024,1,0
4947,2024,2,0
4947,2024,3,0
4947,2024,4,0
4953,2024,1,0
4953,2024,2,0
4953,2024,3,0
4953,2024,4,0
4971,2024,1,0
4971,2024,2,0
4971,2024,3,0
4971,2024,4,0
4974,2024,1,0
4974,2024,2,0
4974,2024,3,0
4974,2024,4,0
4976,2024,1,0
4976,2024,2,0
4976,2024,3,0
4976,2024,4,0
4983,2024,1,0
4983,2024,2,0
4983,2024,3,0
4983,2024,4,0
4992,2024,1,0
4992,2024,2,0
4992,2024,3,0
4992,2024,4,0
4994,2024,1,0
4994,2024,2,0
4994,2024,3,0
4994,2024,4,0
4996,2024,1,0
4996,2024,2,0
4996,2024,3,0
4996,2024,4,0
5019,2024,1,0
5019,2024,2,0
5019,2024,3,0
