FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,LOCATION,RANK,LATEST_DT_DATE,DT_LOAD
29562,39394-DT,1S-MH-MU-ZCT-CL03-5450,1S-MH-MU-ZCT-CL08-5226,1S-MH-MU-ZCT-CL08-5226,9,2025-04-04,139.70242990654205
29565,37289-HTConsumer,1S-MH-MU-ZCT-CL03-5500,,,1,,
29567,36192-HTConsumer,1S-MH-MU-ZCT-CL03-4493,,,1,,
29568,41043-HTConsumer,1S-MH-MU-ZCT-CL10-5724,,,13,,
30135,37844-HTConsumer,1S-MH-MU-ZCT-CL03-5133,,,1,,
3731,15199-HTConsumer,1S-MH-MU-ZSC-CL10-2547,,,2,,
3731,14633-DT,,,,3,,
3731,11692-nan,1S-MH-MU-ZSC-CL10-2168,,,7,,
3732,28000-HTConsumer,1S-MH-MU-ZSC-CL04-2493,,,8,,
3736,40913-HTConsumer,1S-MH-MU-ZSC-CL10-2725,,,3,,
40362,19836-HTConsumer,1S-MH-MU-ZSC-CL02-2924,,,9,,
40368,32288-HTConsumer,1S-MH-MU-ZSC-CL02-3223,,,7,,
40368,32291-HTConsumer,1S-MH-MU-ZSC-CL02-3223,,,7,,
40373,06601-nan,1S-MH-MU-ZSC-CL02-2421,,,6,,
38723,41924-HTConsumer,1S-MH-MU-ZET-CL12-9791,,,7,,
38726,34385-HTConsumer,1S-MH-MU-ZET-CL12-9352,,,1,,
38731,42155-DT,1S-MH-MU-ZET-CL12-9775,1S-MH-MU-ZET-CL12-9795,1S-MH-MU-ZET-CL12-9795,5,2025-04-04,593.9364705882354
39142,43128-DT,1S-MH-MU-ZET-CL08-9867,,,5,,
17805,14450-HTConsumer,1S-MH-MU-ZSC-CL01-2492,,,2,,
17805,34568-HTConsumer,1S-MH-MU-ZSC-CL01-3275,,,6,,
17806,36127-HTConsumer,1S-MH-MU-ZSC-CL01-2194,,,8,,
17812,25045-HTConsumer,1S-MH-MU-ZSC-CL02-2172,,,3,,
17812,16296-HTConsumer,1S-MH-MU-ZSC-CL01-2273,,,3,,
17815,14296-HTConsumer,1S-MH-MU-ZSC-CL01-2121,,,1,,
17815,15840-HTConsumer,1S-MH-MU-ZSC-CL01-2279,,,2,,
17820,19256-HTConsumer,1S-MH-MU-ZSC-CL01-2875,,,1,,
17820,35405-HTConsumer,1S-MH-MU-ZSC-CL01-3327,,,3,,
17823,10845-HTConsumer,1S-MH-MU-ZSC-CL01-2211,,,3,,
28747,36294-HTConsumer,1S-MH-MU-ZSC-CL01-2199,,,1,,
26970,16431-HTConsumer,1S-MH-MU-ZCT-CL01-4224,,,12,,
26971,14726-HTConsumer,1S-MH-MU-ZCT-CL02-4285,,,3,,
26972,25409-HTConsumer,1S-MH-MU-ZCT-CL02-4887,,,2,,
26980,25401-HTConsumer,1S-MH-MU-ZCT-CL02-4887,,,1,,
18632,35074-HTConsumer,1S-MH-MU-ZNT-CL04-7453,,,3,,
18632,02371-HTConsumer,1S-MH-MU-ZNT-CL04-6181,,,5,,
18633,42915-DT,1S-MH-MU-ZNT-CL04-7592,1S-MH-MU-ZNT-CL04-7210,1S-MH-MU-ZNT-CL04-7210,4,,
18635,26955-HTConsumer,1S-MH-MU-ZNT-CL04-6954,,,3,,
18642,32076-HTConsumer,1S-MH-MU-ZNT-CL11-6790,,,1,,
18648,17901-DT,1S-MH-MU-ZNT-CL09-6612,DT,DT,4,,
26106,42716-HTConsumer,1S-MH-MU-ZNT-CL04-7998,,,7,,
26107,16207-HTConsumer,1S-MH-MU-ZNT-CL09-6432,,,2,,
18090,18863-HTConsumer,1S-MH-MU-ZST-CL05-0076,,,1,,
18090,36463-HTConsumer,1S-MH-MU-ZST-CL05-1140,,,2,,
18090,36466-HTConsumer,1S-MH-MU-ZST-CL05-1140,,,2,,
18094,42221-HTConsumer,1S-MH-MU-ZST-CL05-1364,,,2,,
18094,42218-HTConsumer,1S-MH-MU-ZST-CL05-1364,,,2,,
18094,42222-HTConsumer,1S-MH-MU-ZST-CL05-1364,,,2,,
18097,19749-HTConsumer,1S-MH-MU-ZST-CL05-0621,,,2,,
18100,35751-HTConsumer,1S-MH-MU-ZST-CL07-1062,,,5,,
18100,34291-HTConsumer,1S-MH-MU-ZST-CL07-0933,,,8,,
18101,39781-HTConsumer,1S-MH-MU-ZST-CL07-1334,,,1,,
18102,36473-HTConsumer,1S-MH-MU-ZST-CL05-1142,,,1,,
18102,36474-HTConsumer,1S-MH-MU-ZST-CL05-1142,,,1,,
18103,39525-HTConsumer,1S-MH-MU-ZST-CL05-1321,,,7,,
18105,19142-HTConsumer,1S-MH-MU-ZST-CL07-0173,,,1,,
18105,19143-HTConsumer,1S-MH-MU-ZST-CL07-0173,,,1,,
18106,31638-HTConsumer,1S-MH-MU-ZST-CL05-0820,,,1,,
18106,42776-HTConsumer,1S-MH-MU-ZST-CL05-1374,,,4,,
18106,42777-HTConsumer,1S-MH-MU-ZST-CL05-1374,,,4,,
26716,35340-HTConsumer,1S-MH-MU-ZST-CL05-0840,,,2,,
26716,36075-HTConsumer,1S-MH-MU-ZST-CL05-1111,,,4,,
26716,28249-HTConsumer,1S-MH-MU-ZST-CL05-0606,,,6,,
26717,41762-HTConsumer,1S-MH-MU-ZST-CL05-1233,,,1,,
26717,41763-HTConsumer,1S-MH-MU-ZST-CL05-1233,,,1,,
26717,41765-HTConsumer,1S-MH-MU-ZST-CL05-1233,,,1,,
26717,30835-HTConsumer,1S-MH-MU-ZST-CL05-0796,,,2,,
26717,30595-HTConsumer,1S-MH-MU-ZST-CL07-0788,,,4,,
26719,42717-HTConsumer,1S-MH-MU-ZST-CL05-0201,,,1,,
26721,29650-HTConsumer,1S-MH-MU-ZST-CL05-0753,,,1,,
26722,19139-HTConsumer,1S-MH-MU-ZST-CL07-0173,,,1,,
26722,19140-HTConsumer,1S-MH-MU-ZST-CL07-0173,,,1,,
35593,32279-HTConsumer,1S-MH-MU-ZST-CL05-0838,,,1,,
35594,29822-HTConsumer,1S-MH-MU-ZST-CL05-0757,,,3,,
35596,19233-HTConsumer,1S-MH-MU-ZST-CL05-0609,,,1,,
35596,19229-HTConsumer,1S-MH-MU-ZST-CL05-0609,,,1,,
35597,41263-HTConsumer,1S-MH-MU-ZST-CL05-1351,,,1,,
35597,35262-HTConsumer,1S-MH-MU-ZST-CL05-1010,,,2,,
36760,39863-HTConsumer,1S-MH-MU-ZET-CL14-9740,,,3,,
36761,39867-HTConsumer,1S-MH-MU-ZET-CL14-9741,,,1,,
40514,41540-HTConsumer,1S-MH-MU-ZET-CL14-9741,,,1,,
40515,39887-HTConsumer,1S-MH-MU-ZET-CL14-9741,,,1,,
40517,39855-HTConsumer,1S-MH-MU-ZET-CL14-9740,,,2,,
37014,04040-HTConsumer,1S-MH-MU-ZET-CL08-8804,,,4,,
37019,32617-HTConsumer,1S-MH-MU-ZET-CL08-9300,,,1,,
37019,29264-HTConsumer,1S-MH-MU-ZET-CL08-9127,,,3,,
39636,42352-HTConsumer,1S-MH-MU-ZCT-CL07-5745,,,1,,
39637,39637-HTConsumer,1S-MH-MU-ZCT-RSTN-NESC,,,0,,
39638,05077-CAP BANK,1S-MH-MU-ZCT-CL07-4751,1S-MH-MU-ZCT-CL07-4568,1S-MH-MU-ZCT-CL07-4568,2,2025-04-04,159.36768079800498
39649,39649-HTConsumer,1S-MH-MU-ZCT-RSTN-NESC,,,0,,
32526,42363-DT,1S-MH-MU-ZCT-CL07-5745,,,1,,
32526,42366-HTConsumer,1S-MH-MU-ZCT-CL07-5745,,,1,,
26318,26318-DT,1S-MH-MU-ZCT-RSTN-NIRL,DT,DT,0,,
26322,34338-HTConsumer,1S-MH-MU-ZCT-CL07-5203,,,2,,
26327,30854-HTConsumer,1S-MH-MU-ZCT-CL07-5122,,,1,,
26327,29155-HTConsumer,1S-MH-MU-ZCT-CL07-5053,,,2,,
26328,41023-HTConsumer,1S-MH-MU-ZCT-CL07-5725,,,1,,
26330,19394-HTConsumer,1S-MH-MU-ZCT-CL07-4832,,,2,,
26330,41522-DT,1S-MH-MU-ZCT-CL07-5662,1S-MH-MU-ZCT-CL10-5591,1S-MH-MU-ZCT-CL10-5591,6,,
26332,36855-HTConsumer,1S-MH-MU-ZCT-CL07-5462,,,1,,
32530,31429-HTConsumer,1S-MH-MU-ZCT-CL07-5141,,,1,,
32530,31427-HTConsumer,1S-MH-MU-ZCT-CL07-5141,,,1,,
32531,35933-HTConsumer,1S-MH-MU-ZCT-CL07-5365,,,2,,
32531,35930-HTConsumer,1S-MH-MU-ZCT-CL07-5365,,,2,,
3637,41428-DT,1S-MH-MU-ZCT-CL09-5596,,,1,,
3637,41421-HTConsumer,1S-MH-MU-ZCT-CL09-5596,,,1,,
3637,36025-HTConsumer,1S-MH-MU-ZCT-CL09-5369,,,2,,
3645,40962	-11842,1S-MH-MU-ZCT-CL09-5312,1S-MH-MU-ZCT-CL09-4380,1S-MH-MU-ZCT-CL09-4380,2,2025-04-04,391.9248780487805
3646,41350-DT,1S-MH-MU-ZCT-CL09-5458,,,8,,
40313,32130-HTConsumer,1S-MH-MU-ZCT-CL07-5161,,,4,,
40313,32128-HTConsumer,1S-MH-MU-ZCT-CL07-5161,,,4,,
40313,34752-HTConsumer,1S-MH-MU-ZCT-CL01-4282,,,6,,
27081,18332-HTConsumer,1S-MH-MU-ZCT-CL06-4471,,,2,,
27081,42292-DT,1S-MH-MU-ZCT-CL06-5404,,,5,,
27083,43028-HTConsumer,1S-MH-MU-ZCT-CL02-4971,,,2,,
14415,42581-DT,1S-MH-MU-ZCT-CL10-5758,,,1,,
14418,16309-HTConsumer,1S-MH-MU-ZCT-CL10-4048,,,6,,
31057,30550-HTConsumer,1S-MH-MU-ZCT-CL08-5104,,,1,,
31057,30551-HTConsumer,1S-MH-MU-ZCT-CL08-5104,,,1,,
31057,34412-HTConsumer,1S-MH-MU-ZCT-CL08-5104,,,1,,
31058,43799-DT,1S-MH-MU-ZCT-CL08-5685,1S-MH-MU-ZCT-CL09-5809,1S-MH-MU-ZCT-CL09-5809,4,2025-04-04,1.0
31063,30540-HTConsumer,1S-MH-MU-ZCT-CL08-5104,,,1,,
31063,30539-HTConsumer,1S-MH-MU-ZCT-CL08-5104,,,1,,
31066,30547-HTConsumer,1S-MH-MU-ZCT-CL08-5104,,,1,,
31066,30546-HTConsumer,1S-MH-MU-ZCT-CL08-5104,,,1,,
31066,30544-HTConsumer,1S-MH-MU-ZCT-CL08-5104,,,1,,
31068,31367-HTConsumer,1S-MH-MU-ZCT-CL08-5105,,,1,,
31068,31365-HTConsumer,1S-MH-MU-ZCT-CL08-5105,,,1,,
32155,37206-HTConsumer,1S-MH-MU-ZCT-CL08-5499,,,1,,
32155,42971-HTC,,,,2,,
32157,31360-HTConsumer,1S-MH-MU-ZCT-CL08-5105,,,1,,
32157,31362-HTConsumer,1S-MH-MU-ZCT-CL08-5105,,,1,,
34729,17846-nan,1S-MH-MU-ZNT-CL06-6882,,,1,,
30667,30667-HTConsumer,1S-MH-MU-ZET-RSTN-RUNW,,,0,,
30668,42318-HTConsumer,1S-MH-MU-ZET-CL04-9811,,,1,,
30670,39812-HTConsumer,1S-MH-MU-ZET-CL04-9382,,,6,,
30671,38362-HTConsumer,1S-MH-MU-ZET-CL04-8316,,,2,,
30681,07763-HTConsumer,1S-MH-MU-ZET-CL04-8859,,,2,,
30682,30682-HTConsumer,1S-MH-MU-ZET-RSTN-RUNW,,,0,,
38236,39553-HTConsumer,1S-MH-MU-ZNT-CL11-7927,,,3,,
38237,37306-HTConsumer,1S-MH-MU-ZNT-CL12-7764,,,8,,
38237,43793-DT,,,,9,,
36235,40984-HTConsumer,1S-MH-MU-ZSC-CL10-3617,,,1,,
36235,25671-HTConsumer,1S-MH-MU-ZSC-CL01-2887,,,5,,
36238,39268-HTConsumer,1S-MH-MU-ZSC-CL01-3554,,,2,,
36238,13640-HTConsumer,1S-MH-MU-ZSC-CL01-2512,,,3,,
36240,43199-HTConsumer,1S-MH-MU-ZSC-CL01-2270,,,6,,
36240,15659-HTConsumer,1S-MH-MU-ZSC-CL01-2223,,,7,,
36247,31714-HTConsumer,1S-MH-MU-ZSC-CL01-3184,,,4,,
36248,02937-HTConsumer,1S-MH-MU-ZSC-CL01-2089,,,3,,
36248,09118-HTConsumer,1S-MH-MU-ZSC-CL01-2369,,,6,,
36248,14555-HTConsumer,1S-MH-MU-ZSC-CL01-2369,,,6,,
36249,38602-HTConsumer,1S-MH-MU-ZSC-CL01-3514,,,1,,
36249,32032-HTConsumer,1S-MH-MU-ZSC-CL01-3204,,,3,,
3109,06952-HTConsumer,1S-MH-MU-ZSC-CL04-2385,,,3,,
3110,10336-HTConsumer,1S-MH-MU-ZSC-CL10-2897,,,1,,
3114,03114-OH_05,1S-MH-MU-ZET-RSTN-SAKI,,,0,,
3114,OH_06-39581,,1S-MH-MU-ZSC-CL04-3237,1S-MH-MU-ZSC-CL04-3237,1,2025-04-04,419.1039274924471
3116,41938-DT,1S-MH-MU-ZET-CL13-8554,,,1,,
3119,30712-HTConsumer,1S-MH-MU-ZSC-CL04-3147,,,1,,
3119,32109-HTConsumer,1S-MH-MU-ZSC-CL04-3147,,,1,,
3119,41026-HTConsumer,1S-MH-MU-ZSC-CL04-2493,,,3,,
3121,32075-HTConsumer,1S-MH-MU-ZET-CL13-8501,,,1,,
3121,42100-HTConsumer,1S-MH-MU-ZET-CL13-9783,,,10,,
3131,39565-HTConsumer,1S-MH-MU-ZSC-CL10-3580,,,3,,
3134,30191-HTConsumer,1S-MH-MU-ZET-CL13-8550,,,1,,
3138,07756-HTConsumer,1S-MH-MU-ZSC-CL10-2272,,,1,,
3138,18416-HTConsumer,1S-MH-MU-ZSC-CL10-2853,,,4,,
34143,02242-HTConsumer,1S-MH-MU-ZST-CL08-0151,,,5,,
40736,11168-HTConsumer,1S-MH-MU-ZSC-CL02-2354,,,8,,
30462,10501-nan,1S-MH-MU-ZST-CL07-0038,,,1,,
30464,05945-HTConsumer,1S-MH-MU-ZST-CL08-0566,,,5,,
30465,26003-HTConsumer,1S-MH-MU-ZST-CL07-0635,,,7,,
30465,19514-HTConsumer,1S-MH-MU-ZST-CL07-0615,,,7,,
30465,00505-HTConsumer,1S-MH-MU-ZST-CL07-0024,,,9,,
30467,36771-HTConsumer,1S-MH-MU-ZST-CL06-1139,,,1,,
30474,36775-HTConsumer,1S-MH-MU-ZST-CL06-1139,,,1,,
30481,06167-nan,1S-MH-MU-ZST-CL06-0464,,,3,,
30481,HTConsumer-12174,,1S-MH-MU-ZST-CL02-0577,1S-MH-MU-ZST-CL02-0577,4,,
30481,12175-nan,1S-MH-MU-ZST-CL02-0577,,,5,,
30481,00307-nan,1S-MH-MU-ZST-CL02-0295,,,6,,
30483,18841-nan,1S-MH-MU-ZST-CL03-0471,,,3,,
7148,18309-HTConsumer,1S-MH-MU-ZSC-CL01-2234,,,2,,
7149,18682-HTConsumer,1S-MH-MU-ZSC-CL01-2657,,,1,,
7149,41527-HTConsumer,1S-MH-MU-ZSC-CL01-2280,,,2,,
7151,19371-HTConsumer,1S-MH-MU-ZSC-CL01-2671,,,2,,
7152,05200-HTConsumer,1S-MH-MU-ZSC-CL01-2670,,,1,,
7152,05202-HTConsumer,1S-MH-MU-ZSC-CL01-2670,,,1,,
7152,16342-HTConsumer,1S-MH-MU-ZSC-CL01-2718,,,2,,
9089,11852-HTConsumer,1S-MH-MU-ZSC-CL01-2133,,,2,,
9089,11059-HTConsumer,1S-MH-MU-ZSC-CL01-2095,,,5,,
9092,07798-HTConsumer,1S-MH-MU-ZSC-CL01-2231,,,1,,
11473,11457-HTConsumer,1S-MH-MU-ZSC-CL01-2291,,,1,,
12526,18154-HTConsumer,1S-MH-MU-ZSC-CL01-2232,,,1,,
12526,14595-HTConsumer,1S-MH-MU-ZSC-CL01-2203,,,2,,
12526,18686-HTConsumer,1S-MH-MU-ZSC-CL01-2312,,,3,,
12526,11283-HTConsumer,1S-MH-MU-ZSC-CL01-2193,,,5,,
13093,09283-HTConsumer,1S-MH-MU-ZSC-CL01-2313,,,1,,
13093,19500-HTConsumer,1S-MH-MU-ZSC-CL01-2909,,,2,,
13137,09558-HTConsumer,1S-MH-MU-ZSC-CL01-2787,,,3,,
16080,35154-HTConsumer,1S-MH-MU-ZSC-CL01-2674,,,1,,
25155,29259-HTConsumer,1S-MH-MU-ZSC-CL01-3078,,,1,,
25155,28292-HTConsumer,1S-MH-MU-ZSC-CL01-3031,,,2,,
25155,29166-HTConsumer,1S-MH-MU-ZSC-CL01-3072,,,6,,
25155,28918-HTConsumer,1S-MH-MU-ZSC-CL01-3065,,,8,,
25155,42773-HTConsumer,1S-MH-MU-ZSC-CL01-3643,,,8,,
25156,10575-HTConsumer,1S-MH-MU-ZSC-CL01-2715,,,1,,
25157,30311-HTConsumer,1S-MH-MU-ZSC-CL01-3130,,,1,,
25158,41872-HTConsumer,1S-MH-MU-ZSC-CL01-2671,,,1,,
25158,28118-HTConsumer,1S-MH-MU-ZSC-CL01-2721,,,2,,
25158,30301-HTConsumer,1S-MH-MU-ZSC-CL01-3131,,,2,,
34668,35265-HTConsumer,1S-MH-MU-ZNT-CL07-7443,,,2,,
34675,35333-HTConsumer,1S-MH-MU-ZNT-CL01-6089,,,5,,
34675,02943-HTConsumer,1S-MH-MU-ZNT-CL01-6089,,,5,,
41510,30561-HTConsumer,1S-MH-MU-ZST-CL03-0786,,,1,,
25887,30821-HTConsumer,1S-MH-MU-ZET-CL08-9203,,,3,,
25891,19700-HTConsumer,1S-MH-MU-ZET-CL08-8982,,,2,,
25892,43086-DT,1S-MH-MU-ZET-CL12-9874,,,1,,
25893,25893-CAP BANK,1S-MH-MU-ZET-CL12-9874,1S-MH-MU-ZET-RSTN-SHIV,1S-MH-MU-ZET-RSTN-SHIV,0,2023-12-11,53.96044198895028
26763,26763-CAP BANK,1S-MH-MU-ZET-CL12-9874,1S-MH-MU-ZET-RSTN-SHIV,1S-MH-MU-ZET-RSTN-SHIV,0,2023-12-11,53.96044198895028
26766,31386-HTConsumer,1S-MH-MU-ZET-CL12-9232,,,1,,
26773,26773-CAP BANK,1S-MH-MU-ZET-CL12-9874,1S-MH-MU-ZET-RSTN-SHIV,1S-MH-MU-ZET-RSTN-SHIV,0,2023-12-11,53.96044198895028
25023,41420-DT,1S-MH-MU-ZET-CL10-9773,,,8,,
28267,42262-HTConsumer,1S-MH-MU-ZST-CL03-1363,,,4,,
28276,28642-nan,1S-MH-MU-ZST-CL03-0716,,,6,,
35800,17665-HTConsumer,1S-MH-MU-ZST-CL03-0261,,,5,,
35802,37543-HTConsumer,1S-MH-MU-ZST-CL03-1204,,,6,,
35802,31762-HTConsumer,1S-MH-MU-ZST-CL03-0824,,,8,,
34546,31792-HTConsumer,1S-MH-MU-ZST-CL07-0823,,,5,,
34549,29689-HTConsumer,1S-MH-MU-ZET-CL02-9148,,,1,,
34549,29936-HTConsumer,1S-MH-MU-ZET-CL02-9185,,,2,,
34549,29937-HTConsumer,1S-MH-MU-ZET-CL02-9185,,,2,,
34555,37410-HTConsumer,1S-MH-MU-ZET-CL02-9636,,,1,,
34556,42854-HTConsumer,1S-MH-MU-ZET-CL02-8010,,,1,,
34558,35142-HTConsumer,1S-MH-MU-ZST-CL05-0971,,,1,,
38738,15419-HTConsumer,1S-MH-MU-ZSC-CL05-2640,,,2,,
38740,43007-HTConsumer,1S-MH-MU-ZSC-CL09-3651,,,1,,
38740,39491-HTConsumer,1S-MH-MU-ZSC-CL09-3570,,,4,,
38740,12059-Z,1S-MH-MU-ZSC-CL09-2537,1S-MH-MU-ZSC-CL09-2613,1S-MH-MU-ZSC-CL09-2613,5,2025-04-04,229.6565445026178
38744,34350-HTConsumer,1S-MH-MU-ZSC-CL05-3261,,,7,,
38754,18429-HTConsumer,1S-MH-MU-ZSC-CL08-2336,,,7,,
38754,42253-HTConsumer,1S-MH-MU-ZSC-CL08-3631,,,7,,
10560,42346-HTConsumer,1S-MH-MU-ZET-CL07-9801,,,5,,
10560,42349-HTConsumer,1S-MH-MU-ZET-CL07-9801,,,5,,
10563,41364-DT,1S-MH-MU-ZET-CL07-9725,,,4,,
10563,41477-DT,1S-MH-MU-ZET-CL07-9746,,,5,,
26416,05185-HTConsumer,1S-MH-MU-ZET-CL05-8073,,,1,,
26416,12432-DT,1S-MH-MU-ZET-CL05-8830,DT,DT,3,,
30876,34820-HTConsumer,1S-MH-MU-ZCT-CL10-4752,,,1,,
30876,14468-HTConsumer,1S-MH-MU-ZCT-CL10-4753,,,2,,
30876,14470-HTConsumer,1S-MH-MU-ZCT-CL10-4753,,,2,,
30877,42747-HTConsumer,1S-MH-MU-ZCT-CL10-5756,,,1,,
30879,18933-HTConsumer,1S-MH-MU-ZCT-CL10-4097,,,4,,
30881,02924-HTConsumer,1S-MH-MU-ZCT-CL10-4538,,,6,,
30882,14547-HTConsumer,1S-MH-MU-ZCT-CL10-4212,,,2,,
30882,42269-DT,1S-MH-MU-ZCT-CL10-4662,,,13,,
30882,17706-HTConsumer,1S-MH-MU-ZCT-CL10-4218,,,14,,
30885,34824-HTConsumer,1S-MH-MU-ZCT-CL10-4752,,,1,,
30886,26394-HTConsumer,1S-MH-MU-ZCT-CL08-4967,,,1,,
30886,26397-HTConsumer,1S-MH-MU-ZCT-CL08-4967,,,1,,
30888,42411-DT,1S-MH-MU-ZCT-CL09-5739,,,3,,
19822,16194-HTConsumer,1S-MH-MU-ZET-CL09-8295,,,1,,
19822,35280-HTConsumer,1S-MH-MU-ZET-CL06-9386,,,7,,
19822,12334-HTConsumer,1S-MH-MU-ZET-CL09-8486,,,10,,
19823,40789-HTConsumer,1S-MH-MU-ZET-CL06-9761,,,3,,
34371,35996-HTConsumer,1S-MH-MU-ZET-CL09-9522,,,1,,
34375,30017-HTConsumer,1S-MH-MU-ZET-CL06-9259,,,4,,
34375,30014-HTConsumer,1S-MH-MU-ZET-CL06-9258,,,5,,
34375,38828-HTConsumer,1S-MH-MU-ZET-CL06-9693,,,6,,
34377,12002-HTConsumer,1S-MH-MU-ZET-CL09-8485,,,4,,
34377,38489-HTConsumer,1S-MH-MU-ZET-CL09-9684,,,5,,
34377,10825-HTConsumer,1S-MH-MU-ZET-CL09-8846,,,6,,
34378,39778-HTConsumer,1S-MH-MU-ZET-CL09-8295,,,1,,
34378,40526-HTConsumer,1S-MH-MU-ZET-CL06-9745,,,2,,
41743,16225-HTConsumer,1S-MH-MU-ZNT-CL07-6692,,,1,,
29277,39843-HTConsumer,1S-MH-MU-ZET-CL14-9740,,,1,,
29273,41548-HTConsumer,1S-MH-MU-ZET-CL14-9741,,,1,,
29279,39847-HTConsumer,1S-MH-MU-ZET-CL14-9740,,,1,,
29281,39871-HTConsumer,1S-MH-MU-ZET-CL14-9741,,,1,,
29284,39851-HTConsumer,1S-MH-MU-ZET-CL14-9740,,,1,,
29288,39879-HTConsumer,1S-MH-MU-ZET-CL14-9741,,,1,,
29289,40856-HTConsumer,1S-MH-MU-ZET-CL14-9741,,,1,,
6570,01342-HTConsumer,1S-MH-MU-ZET-CL06-9551,,,5,,
9320,28811-HTConsumer,1S-MH-MU-ZET-CL04-9106,,,2,,
15361,10451-HTConsumer,1S-MH-MU-ZET-CL04-8704,,,1,,
30659,40550-HTConsumer,1S-MH-MU-ZET-CL04-9755,,,3,,
30951,05538-HTConsumer,1S-MH-MU-ZET-CL04-8301,,,3,,
30951,32970-HTConsumer,1S-MH-MU-ZET-CL04-9319,,,5,,
40265,35252-HTConsumer,1S-MH-MU-ZNT-CL11-7492,,,3,,
40277,42871-HTConsumer,1S-MH-MU-ZNT-CL10-8164,,,4,,
11419,11419-HTConsumer,1S-MH-MU-ZST-RSTN-VILE,,,0,,
11420,11420-HTConsumer,1S-MH-MU-ZST-RSTN-VILE,,,0,,
11425,00883-HTConsumer,1S-MH-MU-ZST-CL08-0407,,,7,,
11428,11428-HTConsumer,1S-MH-MU-ZST-RSTN-VILE,,,0,,
11429,11429-HTConsumer,1S-MH-MU-ZST-RSTN-VILE,,,0,,
11431,11431-HTConsumer,1S-MH-MU-ZST-RSTN-VILE,,,0,,
11433,14716-HTConsumer,1S-MH-MU-ZST-CL08-0420,,,1,,
11433,10806-HTConsumer,1S-MH-MU-ZST-CL08-0123,,,2,,
11433,35890-HTConsumer,1S-MH-MU-ZST-CL08-1045,,,5,,
31092,31092-HTConsumer,1S-MH-MU-ZST-RSTN-VILE,,,0,,
31094,17646-HTConsumer,1S-MH-MU-ZST-CL08-0406,,,4,,
31094,36390-HTConsumer,1S-MH-MU-ZST-CL08-1075,,,6,,
31095,34426-HTConsumer,1S-MH-MU-ZST-CL08-0935,,,1,,
19087,15328-HTConsumer,1S-MH-MU-ZSC-CL06-2821,,,7,,
32562,220VER101-33020,1T-MH-MU-VSV,1S-MH-MU-ZCT-RSTN-CHNB,1S-MH-MU-ZCT-RSTN-CHNB,1,,
40870,19217-HTConsumer,1S-MH-MU-ZSC-CL05-2868,,,6,,
40876,12418-DT,1S-MH-MU-ZSC-CL06-2753,DT,DT,8,,
